Links ,Claims,Date,Source,Year,Frequented Topics,Overarching Themes
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-the-bike-accident-video-of-tamil-actor-ajith-kumar-1649088-2020-02-22, Finland's Prime Minister has proposed the introduction of six hours work shifts and four day working week,18-Jan-20,India Today,2020,,
https://www.boomlive.in/fake-news/anti-caa-protest-poster-calling-for-hijab-or-burqa-dress-code-is-photoshopped-6594,Video shows a suicide caught on camera at Dubais Burj Khalifa,17-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/chhatrapati-shivaji-maharaj-on-100-bill-6589,Photo Shows Boy Given Punishment For Wearing Ayyappa Mala By Making To Clean The School Toilet With Acid,17-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/video-shows-anti-caa-protesters-receiving-cash-a-factcheck-6586,"Dainik Purvoday reported ₹2000 rupee note will be discontinued after December 31, 2019",17-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-before-trump-s-visit-slum-image-from-mumbai-passed-off-as-gujarat-on-social-media-1648991-2020-02-22, Woman slaps daughter on the street for taking part in anti-CAA protest,17-Jan-20,India Today,2020,CAA Protest,Protests
https://thelogicalindian.com//fact-check/article-35-a-citizenship-pakistani-muslims-kashmir-19356,A photo spreading fake information on Article 35 A providing citizenship to Pakistani Muslims has gone viral,17-Jan-20,Logical Indian,2020,Muslim,Anti-Muslim
https://www.boomlive.in/fake-news/is-this-a-video-of-vajpayees-niece-slamming-the-government-on-caa-6579,Video shows Canadian sniper shootng Islamic State militant from 3.5 kms away,16-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-porn-pics-used-to-cook-up-a-story-about-rape-by-indian-soldiers-1648833-2020-02-21, Black clothes banned at Wankhede Stadium during India-Australia ODI on January 14There was no such screening of black clothing at Wankhede,16-Jan-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-no-this-is-not-a-fingerprint-shaped-village-in-germany-1648749-2020-02-21, Video of a Pakistani mother screaming at polio workersViral video is a scene from a Pakistani film Load Wedding,16-Jan-20,India Today,2020,,
https://www.boomlive.in/fake-news/nehru-indira-gandhis-archival-image-goes-viral-with-false-claim-6574,Image shows the police encounter of the four accused in the Hyderabad rape-murder of the veterinary doctor.,15-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/tarek-fatahs-video-on-polio-vaccination-in-pakistan-is-a-scene-from-a-movie-6570,Three of the arrested accused in Hyderabad doctors gang rape case are minors and Muslims,15-Jan-20,Boom Live ,2020,Muslim,Anti-Muslim
https://www.indiatoday.in//fact-check/story/fact-check-before-us-president-s-visit-a-sensational-trump-lookalike-video-goes-viral-1648457-2020-02-20, Images of fake notes seized from the car of RSS supporter Ketan Dave in Gujarat,15-Jan-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-no-these-dogs-were-not-killed-in-gujarat-for-donald-trump-visit-1648459-2020-02-20, Video is of rally by Muslims against NPR and NRC in DelhiThe video is from Iran where thousands of people gathered for the funeral ceremony of Iranian general Qassem Soleimani,15-Jan-20,India Today,2020,Muslim,Anti-Muslim
https://thelogicalindian.com//fact-check/narendra-modi-education-amit-shah-19316,A 30-second video clip only showing a part of Modi's old interview has gone viral on social media,15-Jan-20,Logical Indian,2020,Narendra Modi,Politicians 
https://thelogicalindian.com//fact-check/tarak-fateh-polio-vaccine-load-wedding-pakistan-19318,Tarikh Fateh tweeted a video showing a Pakistani woman refusing polio vaccination for her children is from 'Load Wedding',15-Jan-20,Logical Indian,2020,Covid-19 Vaccine ,Covid 19
https://www.boomlive.in/fake-news/nation-with-namo-shares-old-muharram-video-as-anti-caa-rally-in-bihar-6567,Dalit youth committed suicide after he was made to wear a shoe garland for talking about Ambedkar in school assembly in Pune,14-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/photo-of-a-man-eating-from-a-gutter-in-bangladesh-falsely-shared-as-up-6564,Video showing rape accused publicly executed in Dubai within 15 minutes of committing the crime.,14-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/video-showing-suicide-bid-falsely-linked-to-caa-6563,SMS Says Customer Your Paytm KYC Has Been Suspended,14-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/was-fake-currency-seized-from-an-rss-supporters-car-in-gujarat-a-factcheck-6561,It took 19 photographers 62 days to capture this video.   Share the video of this unusual bird.,14-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-no-india-has-not-developed-any-treatment-for-coronavirus-1648091-2020-02-19," Aishe Ghosh’s injuries are fake, as one photo shows her left hand bandaged and another photo shows her right hand bandagedThe viral photo showing Ghosh’s right hand bandaged has been flipped",14-Jan-20,India Today,2020,,
https://www.boomlive.in/fake-news/police-crackdown-on-anti-caa-protesters-not-quite-6558,Video shows police distributing tasbeehs as a part of Shiv Senas secularism campaign.,13-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/fictitious-anil-upadhyay-is-back-this-time-as-bjp-mla-against-caa-6551,"Fadnavis transferred ₹40,000 crores to the central government during his 3-day tenure",13-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/aap-releases-1st-list-of-candidates-for-delhi-polls-no-says-party-6550,"Video shows Mohammed Pasha, Hyderabad rape accused, beaten up by cops",13-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/imagination-takes-flight-unrelated-video-falsely-shared-as-pilot-missing-runway-6549,Nirbhaya Helpline Number For Women 9833312222,13-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-picture-honour-killing-victim-passed-off-pulwama-martyr-1647647-2020-02-18," Viral photo is of Jawaharlal Nehru, Indira Gandhi, her father-in-law Yunus Khan and husband Feroze Khan",13-Jan-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-netaji-subhash-chandra-bose-s-wife-emilie-schenkl-1647624-2020-02-18, First list of 27 AAP candidates for Delhi assembly elections has 21 Muslims,13-Jan-20,India Today,2020,Muslim,Anti-Muslim
https://www.indiatoday.in//fact-check/story/fact-check-do-not-believe-this-hoax-about-the-death-of-kobe-bryant-s-wife-1647414-2020-02-17, Indira Gandhi entered JNU with police and beat Sitaram Yechury,13-Jan-20,India Today,2020,,
https://www.boomlive.in/fake-news/video-of-cops-thrashed-resurfaces-with-communal-spin-6546,Fadnavis visits a Muslim dargah after his political loss in Maharashtra,12-Jan-20,Boom Live ,2020,Muslim,Anti-Muslim
https://www.boomlive.in/fake-news/claims-around-chhapaak-and-other-news-you-almost-believed-6545,Udhav Thackeray And Aditya Thackeray Visit Dargah After Forming Government In Mahrashtra,12-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/video/is-coronavirus-a-secret-chinese-bio-warfare-weapon-1647376-2020-02-17, Photos showing coffins of American soldiers killed in the recent missile attack by Iran on US forces in Iraq,12-Jan-20,India Today,2020,,
https://thelogicalindian.com//fact-check/sitaram-yechury-emergency-jnu/," No, Indira Gandhi Did Not Force Sitaram Yechury To Resign As JNUSU President ",12-Jan-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/aishe-injury-fact-check/," No, JNUSU President Aishe Ghosh Didn't Fake Her Hand Injury ",12-Jan-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/who-offers-better-protection-than-delhi-police-not-us-says-durex-6539,Photo shows skeleton of Asha Sahani found at her flat in Mumbai,11-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/did-indira-gandhi-force-sitaram-yechury-to-resign-during-jnu-crisis-6538,Image shows Sonia Gandhis poster on Shiv Sena Bhavan building,11-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-old-photo-of-rahul-gandhi-and-arvind-kejriwal-goes-viral-with-misleading-claim-1647083-2020-02-16, Laxmi Agarwal blamed Deepika Padukone and Meghna Gulzar for changing the name of an acid attacker to hide his religious identity,11-Jan-20,India Today,2020,,
https://www.boomlive.in/fake-news/jnu-student-aishe-ghosh-faked-a-hand-injury-a-factcheck-6535,Rs 2000 banknote to be discontinued from December 31,10-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/boom-at-the-movies-fact-checking-false-claims-around-deepika-starrer-chhapaak-6534,PM Modis first reaction after the resignation of Former Maharashtra CM Fadnavis,10-Jan-20,Boom Live ,2020,Narendra Modi,Politicians 
https://www.boomlive.in/fake-news/vivek-agnihotri-posts-a-doctored-image-of-anti-caa-protester-6530,Shiv Senas new secular logo is green in colour,10-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/video-of-congress-leader-harish-mishra-shared-as-bjp-6528,Website Promises Income Tax Refund,10-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/false-video-shows-peaceful-pro-caa-rally-attacked-in-kerala-6526,Video Shows Baby Born Had Consumed Intestines Of The Mother,10-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-viral-video-of-eviction-drive-in-odisha-passed-off-as-yogi-uttar-pradesh-1647066-2020-02-16, Akbaruddin Owaisi is pleading for help since Amit Shah became home ministerThe video of him praying is from 2014; Amit Shah became Union Home minister in 2019,10-Jan-20,India Today,2020,Amit Shah,Politicians 
https://www.boomlive.in/fake-news/can-whatsapp-admins-be-jailed-for-posting-photos-of-modi-kejriwal-6524,Video shows couple beaten up at India-Bangladesh border,9-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/is-this-a-video-of-bjp-mps-requesting-rajnath-singh-to-revoke-caa-nrc-6519,Image of JNU student protesting fee hike by holding a placard against RSS,9-Jan-20,Boom Live ,2020,Protest ,Protests
https://www.boomlive.in/fake-news/does-this-video-show-students-chanting-expletives-against-jnu-vc-a-factcheck-6518,Video shows a man committing suicide by touching high tension electric wire over a train at halt on Malad station,9-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/sikh-procession-shaheen-bagh-delhi-viral-sultanpur-lodhi-punjab-1646876-2020-02-15, Video is of girl trying to cheer friend up who was injured in anti-NRC protests at JNUThe injured girl is a TikTok star who suffered a car accident,9-Jan-20,India Today,2020,Protest ,Protests
https://thelogicalindian.com//fact-check/sfi-activist-jnu/, SFI Student Activist Attacked During JNU Violence Did Not Fake His Injuries ,9-Jan-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/swarajya-peddles-misinformation-about-deepika-padukones-chhapaak-6515,Photo shows 47 year old Moinuddin from Kerala studying at JNU,8-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/no-jnu-sfi-leader-did-not-fake-his-injuries-6504,Photos of a young boy whose addiction to PUBG led to mental illness.,8-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/picture-showing-abvp-assam-members-protested-against-nrc-caa-is-morphed-6502,A female student injured during JNU protest,8-Jan-20,Boom Live ,2020,Protest ,Protests
https://www.indiatoday.in//fact-check/video/who-are-these-impostors-in-shaheen-bagh-1646629-2020-02-15, Hindu women are being kidnapped in front of their children in PakistanThe video is more than two years old and from Rajasthan,8-Jan-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-amanatullah-khan-tweet-doctored-to-give-it-communal-twist-1646234-2020-02-13, SFI activist Soori Krishnan faked injuries after the violence at JNU on January 5Medical reports confirm Soori Krishnan’s physical injuries,8-Jan-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-did-manoj-tiwari-break-into-tears-on-tv-after-knowing-delhi-exit-poll-results-1646240-2020-02-13, Photographs of animals burning and rescued during the ongoing bush fires in Australia,8-Jan-20,India Today,2020,,
https://www.boomlive.in/fake-news/not-that-republic-twitter-users-fight-with-fake-account-running-controversial-polls-6493,Police inflicting injuries on JNU students,7-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/video-game-clip-viral-as-drone-attack-on-iranian-general-soleimani-6489,"JNU student of first year, Lajwanti Tai",7-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-old-unrelated-video-of-bats-streaming-out-from-a-roof-linked-to-coronavirus-outbreak-1646095-2020-02-13, Image is of former US President Barack Obama shaking hands with Iranian President Hassan RouhaniThe viral image is morphed,7-Jan-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/popular-story-about-historic-pic-of-gandhi-is-far-from-truth-1645863-2020-02-12, Video is of drone attack that killed top Iranian general Qassem SoleimaniThe video is a clipping of a video game and has nothing to do with Soleimani’s killing,7-Jan-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-old-picture-of-kejriwal-imran-khan-meet-linked-to-delhi-election-1645816-2020-02-12," Photo of injured child with the claim that a 12-year-old Swedish boy was beaten up by a Muslim immigrant for having blue eyesThe child seen in the picture was attacked by a Rottweiler at her home in Cardiff, UK, back in 2008",7-Jan-20,India Today,2020,Muslim,Anti-Muslim
https://thelogicalindian.com//exclusive/jnu-anand-mangnale-exposed-abvp/, BJP Spokesperson Tajinder Bagga Wrongly Claims 'Hinduon Se Azaadi' Was Chanted By Umar Khalid ,7-Jan-20,Logical Indian,2020,BJP,Politicians 
https://www.boomlive.in/fake-news/did-umar-khalid-raise-hinduon-se-azaadi-slogan-at-mumbai-protest-6484,Jamiat Ulama-i-Hind Letter To Congress Interim President Sonia Gandhi Against Supporting Shiv Sena,6-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/jnu-violence-unrelated-photos-of-sex-toys-condoms-go-viral-6481,JNU students Singing Azaadi slogans,6-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-old-pic-of-sick-chicken-passed-off-as-coronavirus-infected-in-bengaluru-1645416-2020-02-11, Viral image is of kangaroo hugging a volunteer after being rescued from the Australian bush firesThe kangaroo was rescued as an orphan three years ago by the staff of an Australian kangaroo sanctuary,6-Jan-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-did-police-publicly-kill-coronavirus-infected-woman-in-china-1645123-2020-02-10, A video showing Uttar Pradesh police brutality during the anti-CAA stir,6-Jan-20,India Today,2020,CAA ,Protests
https://thelogicalindian.com//fact-check/umar-khalid-mumbai-protest/, The Sun Does Not Chant 'Om' As Kiran Bedi's Twitter Video Claims ,6-Jan-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/imran-khan-tweets-misinformation-and-other-news-you-almost-believed-6477,43 year old student studying with daughter Mona in JNU,5-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-is-this-baby-dalai-lama-with-mahatma-gandhi-1644794-2020-02-09, A video from Assam which shows police manhandling NRC protesters in the state,5-Jan-20,India Today,2020,Protest ,Protests
https://thelogicalindian.com//fact-check/kiran-bedi-sun-video/, Image Of Old Man Beaten Up By UP Police Mistaken To Be One Of Stone Pelters ,5-Jan-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/imran-khan-falls-for-fake-news-deletes-tweet-post-social-media-uproar-6468,Video shows man at Kannur airport on fire after his power bank exploded,4-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/did-anti-caa-protesters-fake-injuries-a-factcheck-6466,Actor Dwayne Johnson Dies at the age of 47,3-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/how-a-12-year-old-photo-from-nepal-was-used-to-target-the-indian-army-6465,Video shows a North Eastern babysitter abusing a child,3-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/nrc-in-assam-years-old-video-from-dhaka-going-viral-with-fake-claims-6461,Shehla Rashid wears a saree with a print of Pakistans Flag,3-Jan-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-recent-one-from-delhifact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-r-1644654-2020-02-09, Mario Baloteli said he would like to win 2 ballon do'r for 2 clubs like Ronaldo and unlike MessiBalotelli never said this,3-Jan-20,India Today,2020,,
https://thelogicalindian.com//fact-check/hussaini-fact-check/, Old Video Shared With Claim Of Anti-CAA Protesters Burning Hindu God Posters ,3-Jan-20,Logical Indian,2020,CAA Protest,Protests
https://thelogicalindian.com//fact-check/anti-caa-protest-bjp-hindu/, Did IIT Kanpur Order Probe to Determine Faiz's Poem 'Hum Dekhenge' is anti-Hindu? ,3-Jan-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/faiz-iit-k-hindu-muslim-panel/, Did NPR Manual 2020 Specifically Exclude Muslim Festivals From The List? ,3-Jan-20,Logical Indian,2020,Muslim,Anti-Muslim
https://www.boomlive.in/fake-news/2016-video-of-cops-thrashing-protesters-revived-6458,Shah Rukh Khan owes Dubais Burj Khalifa 2 crore rupees for a birthday display,2-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/video-of-sp-leaders-remarks-on-islam-revived-with-false-claim-6456,Photo Shows Nehru About To Kiss A Woman,2-Jan-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/false-anti-caa-protesters-burnt-photos-of-hindu-gods-6455,A Kashmiri Muslim Child Has Just Been Tortured To Death By RSS Hindutva Nazi Goons.,2-Jan-20,Boom Live ,2020,Muslim,Anti-Muslim
https://www.boomlive.in/fake-news/army-says-bipin-rawat-letter-attacking-air-force-is-fake-6454,Narendra Modi Writes To Supreme Court Judges For Supporting Hindu Rashtra In The Ayodhya Verdict,2-Jan-20,Boom Live ,2020,Narendra Modi,Politicians 
https://www.indiatoday.in//fact-check/story/sikh-community-colourful-turbans-shaheen-bagh-protest-viral-truth-1644356-2020-02-07, Congress leader Nasimuddin Siddiqui said “ First I am a Muslim then an Indian” The person seen in the viral video is Samajwadi leader Maviya Ali and not Nasimmudin Siddiqui,2-Jan-20,India Today,2020,Muslim,Anti-Muslim
https://www.indiatoday.in//fact-check/story/china-permission-court-kill-thousands-coronavirus-petients-viral-1644347-2020-02-07, Mamata Banerjee's supporters thrashed BJP Worker for speaking in favour of NRC in West Bengal,2-Jan-20,India Today,2020,BJP,Politicians 
https://www.indiatoday.in//fact-check/video/did-a-delhi-woman-throw-dirty-water-at-arvind-kejriwal-1644275-2020-02-07, Former European Commission president Jean-Claude Juncker said the world's most foolish voters are from India,2-Jan-20,India Today,2020,,
https://www.boomlive.in/fake-news/muslims-rallying-in-support-of-citizenship-amendment-act-a-factcheck-6445,Muslim Woman Singing Ram Bhajan In Dubai Mosque,31-Dec-19,Boom Live ,2019,Muslim,Anti-Muslim
https://www.boomlive.in/fake-news/when-the-internet-played-detective-and-got-it-wrong-6444,Ranu Mandal demands Ayodhya land for a church,31-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/10-most-absurd-claims-fact-checked-in-2019-6440,"22 metro trains were Made operational in Sydney yesterday! And as a Matter of pride, all these trains were MADE IN INDIA!",31-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/ahead-delhi-polls-old-video-dilip-ghosh-heckled-viral-misleading-1644027-2020-02-06, People came out on the streets of Bhilwara in support of CAA and NRC,31-Dec-19,India Today,2019,CAA ,Protests
https://thelogicalindian.com//fact-check/sadhguru-caa-comments/, Fake Newspaper Clipping of Rahul Gandhi's Arrest At Boston Airport For Drugs Goes Viral Again ,31-Dec-19,Logical Indian,2019,Rahul Gandhi,Politicians 
https://www.boomlive.in/fake-news/maulana-beaten-for-stone-pelting-no-they-are-not-the-same-person-6436,"The last prayer was offered at the babri mosque. After this prayer, the place of the mosque will be handed over to the Hindu administration.",30-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/pakistan-police-brutality-video-passed-off-as-up-police-6432,"Video Shows When Asaduddin Owaisi Criticised Modi And His Govt During His Rally, People Started Walking Out",30-Dec-19,Boom Live ,2019,Narendra Modi,Politicians 
https://www.boomlive.in/fake-news/time-cover-featuring-cartoon-of-modi-breastfeeding-the-media-is-fake-6430,Recent News Video Shows After Winning Belgium Elections Muslim Parties Demanding To Declare It As A Islamic Country,30-Dec-19,Boom Live ,2019,Muslim,Anti-Muslim
https://www.indiatoday.in//fact-check/story/fact-check-bloated-casualty-figures-linked-to-coronavirus-leave-netizens-in-panic-1643257-2020-02-04, Image of four cabinet ministers of Finland,30-Dec-19,India Today,2019,,
https://www.indiatoday.in//fact-check/video/is-irfan-pathan-supporting-anti-caa-protest-shaheen-bagh-1643106-2020-02-04, Video of Sikhs protesting against NRC in Punjab,30-Dec-19,India Today,2019,Protest ,Protests
https://thelogicalindian.com//fact-check/npr-manual-muslim-festivals/," Viral Photo Claiming Rajiv, Rahul Gandhi Reading Islamic Prayers At Indira Gandhi's Funeral Is False ",30-Dec-19,Logical Indian,2019,Rahul Gandhi,Politicians 
https://thelogicalindian.com//fact-check/rahul-gandhi-arrest-boston-airport-drugs/, Video Of Police Wrecking Vehicles In Madhya Pradesh Shared As Incident From Uttar Pradesh ,30-Dec-19,Logical Indian,2019,,
https://www.boomlive.in/fake-news/freak-accident-due-to-delhi-smog-resurfaces-as-mumbai-pune-expressway-6427,Image of Frances education minster herding sheep in Morocco,29-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/delhi-police-officer-as-rss-worker-and-other-news-you-almost-believed-6425,Government snooping WhatsApp messges,29-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-is-the-chinese-govt-burning-pigs-alive-to-contain-coronavirus-1642960-2020-02-03, Woman breastfeeding her baby from inside a fence in a detention centre in India,29-Dec-19,India Today,2019,,
https://www.boomlive.in/fake-news/citizenship-amendment-act-protests-muslim-disguised-as-a-sikh-a-factcheck-6424,Alka Lamba points to Congress symbol in T-shirt she is wearing,28-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/video-shows-assam-detention-centre-brutality-the-real-story-6420,"Pakistan Flag Hoisted In Vijay Colony Of Jalandhar, Punjab",28-Dec-19,Boom Live ,2019,,
https://thelogicalindian.com//fact-check/indira-gandhi-funeral-ghaffar-khan/," No, Centre Did Not Allocate ₹8,500 Crores For NPR, But ₹3941 Crore ",28-Dec-19,Logical Indian,2019,,
https://thelogicalindian.com//fact-check/myanmar-india-distance-fact-check/, Police Violence While Clearing Encroachments In Assam Sanctuary Passed Off As NRC Brutality ,28-Dec-19,Logical Indian,2019,,
https://www.boomlive.in/fake-news/photo-of-danish-kaneria-mohammed-yousuf-offering-namaz-not-quite-6417,"Not rape but enlightenment Franco Mulakkal, rape accused Bishop",27-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/caa-protests-2013-video-shared-as-delhi-police-brutality-on-female-protestor-6414,Image Shows DD News Tweet Reading That Prime Minister Narendra Modi Arrives In New Delhi After Sexfull Visit To Thailand,27-Dec-19,Boom Live ,2019,Narendra Modi,Politicians 
https://www.boomlive.in/fake-news/did-a-european-paper-publish-a-spiderman-comic-supporting-modi-a-factcheck-6413,"Coward Sanghis and Bajrangis attacked Imam Hafeez Adnan, the cleric of a mosque on Jail Road, Lucknow, with a sword at 11 pm.",27-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-did-a-woman-throw-dirty-water-at-arvind-kejriwal-1642646-2020-02-02, Muslim man wearing turban to show that Sikhs are protesting CAAViral video is more than eight years old and has no relation to the CAA protests,27-Dec-19,India Today,2019,CAA Protest,Protests
https://www.indiatoday.in//fact-check/story/fact-check-video-of-a-man-posing-as-a-muslim-woman-in-burqa-is-not-from-shaheen-bagh-1642069-2020-01-31, Jamshedpur East MLA Saryu Roy dancing after defeating CM Raghubar Das in the Jharkhand electionsThe video is old and the man seen in it is not Saryu Roy,27-Dec-19,India Today,2019,,
https://thelogicalindian.com//fact-check/fact-check-uttar-pradesh-police-blames-mp-police-in-fact-check-tweet/," No, Bangalore Police Didn't Show Fist Or Threaten To Beat Ramachandra Guha ",27-Dec-19,Logical Indian,2019,,
https://www.boomlive.in/vandalism-video-from-bangladesh-falsely-shared-as-kolkata,"WhatsApp message claims the government is going to record, save your calls ahead Ayodhya case verdict",26-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/delhi-cop-patrolling-during-protest-is-a-rss-worker-a-factcheck-6404,Manoj Tiwari bursting firecrackers in Delhi to celebrate Diwali,26-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-this-viral-video-is-not-of-kobe-bryant-s-chopper-crash-1641047-2020-01-28, Video is of person killed in anti-CAA protestsThe video is at least 10 months old,26-Dec-19,India Today,2019,CAA Protest,Protests
https://thelogicalindian.com//fact-check/8500-crores-modi-npr-nrc-caa-budget/, No Police Station Was Burnt During Protest In Seelampur ,26-Dec-19,Logical Indian,2019,Protest ,Protests
https://www.indiatoday.in//fact-check/story/fact-check-this-viral-advisory-on-coronavirus-has-not-been-issued-by-the-health-ministry-1640988-2020-01-28, Viral video is of police in Assam picking up people from their homes whose names are missing in NRCVideo is of police detaining anti-CAA protesters in Hyderabad,25-Dec-19,India Today,2019,CAA Protest,Protests
https://www.indiatoday.in//fact-check/story/fact-check-did-rahul-gandhi-salute-the-tricolour-with-his-left-hand-1640694-2020-01-27, The Indian Army has captured a village in Pakistan-occupied-Kashmir,25-Dec-19,India Today,2019,,
https://www.boomlive.in/fake-news/hate-me-but-dont-hate-germany-viral-hitler-clip-is-misleading-6390,"Last night, marine lines. Mumbai",23-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/viral-photo-claiming-congress-worker-held-muslim-rashtra-poster-is-fake-6382,Photo shows underprivileged girl at Ayodhya was staged with a Rohingya Muslim girl,23-Dec-19,Boom Live ,2019,Muslim,Anti-Muslim
https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-mother-fox-feeding-koalas-during-australia-bushfires-1640381-2020-01-26, Policemen protesting against CAA and NRC,23-Dec-19,India Today,2019,CAA ,Protests
https://thelogicalindian.com//fact-check/pm-modi-nrc-detention-centres/, Delhi Police Didn't Burn A Broken-Down Bus To Instigate Riots ,23-Dec-19,Logical Indian,2019,,
https://www.boomlive.in/caa-protests:-2014-video-of-delhi-police-thrashing-a-man-resurfaces-6380,Prevailing situation in Kashmir,22-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/2016-maratha-agitation-photo-resurfaces-as-gathering-in-support-of-caa-6376,A Military Robot With AI At Work,22-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/parineeti-chopra-removed-as-beti-bachao-ambassador-other-news-you-almost-believed-6375,"1 min, 45 seconds of fireworks in Borivali West,Mumbai.",22-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-man-attacked-with-ink-and-slippers-has-no-relation-to-either-bjp-or-caa-1640372-2020-01-26, People whose names are not on NRC are dragged out of their homes by police in AssamViral video is of eviction drive in Guwahati’s Amchang Wildlife Sanctuary and has nothing to do with NRC,22-Dec-19,India Today,2019,,
https://www.boomlive.in/fake-news/fake-nita-ambanis-tweet-supporting-pm-modi-amit-shah-6366,Video shows Indian and Pakistani soldiers dancing at the Kartarpur Corridor opening ceremony,21-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/cannot-lathi-charge-innocents-have-police-joined-protests-6365,Putin Along With Modi To Witness Jallikattu In  Tamil Nadu,21-Dec-19,Boom Live ,2019,Narendra Modi,Politicians 
https://www.indiatoday.in//fact-check/story/fact-check-irfan-pathan-was-meeting-fans-in-kolkata-not-protesters-at-shaheen-bagh-1640363-2020-01-26,  Video of school bus pelted with stones by anti-CAA protesters in Delhi’s Seelampur,21-Dec-19,India Today,2019,CAA Protest,Protests
